Id,SalePrice
1624,178537.359375
1625,114312.625
1626,161985.65625
1627,177475.671875
1628,274546.1875
1629,177475.671875
1630,335335.59375
1631,225877.546875
1632,266955.875
1633,167764.640625
1634,178537.359375
1635,177475.671875
1636,175039.890625
1637,175039.890625
1638,221335.734375
1639,176087.0
1640,237705.546875
1641,176087.0
1642,220127.640625
1643,237705.546875
1644,225877.546875
1645,175039.890625
1646,161985.65625
1647,162488.96875
1648,151063.578125
1649,135724.484375
1650,113868.375
1651,113868.375
1652,94288.0859375
1653,94288.0859375
1654,161985.65625
1655,152691.0
1656,161985.65625
1657,161985.65625
1658,161985.65625
1659,132910.078125
1660,138817.015625
1661,436490.0
1662,385070.3125
1663,385070.3125
1664,448587.40625
1665,365399.0625
1666,293968.40625
1667,336331.3125
1668,365399.0625
1669,308659.40625
1670,336331.3125
1671,246548.421875
1672,436490.0
1673,331050.03125
1674,274546.1875
1675,186379.828125
1676,186379.828125
1677,207414.515625
1678,436490.0
1679,385070.3125
1680,308659.40625
1681,284759.59375
1682,289130.5625
1683,192856.296875
1684,177475.671875
1685,175039.890625
1686,186379.828125
1687,173670.921875
1688,192856.296875
1689,192856.296875
1690,186379.828125
1691,175039.890625
1692,284759.59375
1693,173670.921875
1694,175039.890625
1695,175039.890625
1696,246961.65625
1697,168495.3125
1698,344910.5625
1699,336331.3125
1700,246961.65625
1701,274546.1875
1702,289130.5625
1703,284759.59375
1704,284759.59375
1705,237705.546875
1706,389836.125
1707,217622.21875
1708,207414.515625
1709,284759.59375
1710,221335.734375
1711,254469.828125
1712,289130.5625
1713,246961.65625
1714,221335.734375
1715,198451.75
1716,186379.828125
1717,173670.921875
1718,151063.578125
1719,212070.734375
1720,246961.65625
1721,167764.640625
1722,142041.34375
1723,162996.953125
1724,212070.734375
1725,234044.59375
1726,186379.828125
1727,177475.671875
1728,186379.828125
1729,163408.0
1730,157393.015625
1731,130599.171875
1732,129524.3984375
1733,113274.078125
1734,130007.6640625
1735,126147.21875
1736,126147.21875
1737,297363.8125
1738,216912.765625
1739,289130.5625
1740,217622.21875
1741,169503.265625
1742,177475.671875
1743,175039.890625
1744,284759.59375
1745,250332.859375
1746,234044.59375
1747,218816.5625
1748,217622.21875
1749,162996.953125
1750,151063.578125
1751,221335.734375
1752,125766.671875
1753,157146.4375
1754,217622.21875
1755,163408.0
1756,113868.375
1757,124938.3515625
1758,132910.078125
1759,151063.578125
1760,157146.4375
1761,151063.578125
1762,152691.0
1763,167764.640625
1764,126147.21875
1765,162488.96875
1766,161985.65625
1767,169503.265625
1768,140678.953125
1769,162488.96875
1770,135938.484375
1771,143884.375
1772,151063.578125
1773,130007.6640625
1774,152691.0
1775,143884.375
1776,126721.1640625
1777,113274.078125
1778,130599.171875
1779,113274.078125
1780,162488.96875
1781,140678.953125
1782,89682.40625
1783,129608.546875
1784,88931.46875
1785,113278.0703125
1786,162488.96875
1787,158375.640625
1788,53161.26953125
1789,112996.7890625
1790,81110.28125
1791,174709.84375
1792,151063.578125
1793,147331.046875
1794,143884.375
1795,145277.8125
1796,126721.1640625
1797,138817.015625
1798,130599.171875
1799,113274.078125
1800,126721.1640625
1801,130113.7109375
1802,151063.578125
1803,161985.65625
1804,143884.375
1805,138817.015625
1806,126721.1640625
1807,151063.578125
1808,113278.0703125
1809,113794.875
1810,140678.953125
1811,108213.125
1812,112113.6953125
1813,112765.015625
1814,89682.40625
1815,54575.74609375
1816,89682.40625
1817,130599.171875
1818,155471.53125
1819,114312.625
1820,88209.1875
1821,130599.171875
1822,157393.015625
1823,53161.26953125
1824,140678.953125
1825,126338.890625
1826,94796.3359375
1827,108213.125
1828,130599.171875
1829,113278.0703125
1830,151063.578125
1831,151063.578125
1832,130599.171875
1833,140678.953125
1834,126721.1640625
1835,152691.0
1836,140678.953125
1837,88931.46875
1838,113278.0703125
1839,88931.46875
1840,150379.375
1841,130007.6640625
1842,96755.0234375
1843,132308.109375
1844,130113.7109375
1845,140678.953125
1846,151063.578125
1847,162488.96875
1848,54575.74609375
1849,110590.5859375
1850,112765.015625
1851,143884.375
1852,113868.375
1853,130599.171875
1854,167764.640625
1855,157146.4375
1856,219410.015625
1857,140678.953125
1858,152691.0
1859,143396.421875
1860,161985.65625
1861,143396.421875
1862,267987.6875
1863,267987.6875
1864,267987.6875
1865,308659.40625
1866,308659.40625
1867,237705.546875
1868,274546.1875
1869,186379.828125
1870,223912.3125
1871,264107.84375
1872,175039.890625
1873,225877.546875
1874,130599.171875
1875,186379.828125
1876,186379.828125
1877,192856.296875
1878,216912.765625
1879,130113.7109375
1880,139427.1875
1881,234044.59375
1882,254469.828125
1883,200783.578125
1884,216912.765625
1885,234044.59375
1886,274546.1875
1887,202784.515625
1888,254469.828125
1889,175039.890625
1890,112248.921875
1891,133574.921875
1892,108867.3125
1893,113794.875
1894,140678.953125
1895,140678.953125
1896,113794.875
1897,130113.7109375
1898,126721.1640625
1899,151063.578125
1900,151063.578125
1901,161985.65625
1902,151063.578125
1903,220127.640625
1904,147331.046875
1905,186379.828125
1906,161985.65625
1907,191787.1875
1908,130113.7109375
1909,147331.046875
1910,143884.375
1911,186379.828125
1912,289130.5625
1913,157146.4375
1914,81110.28125
1915,289130.5625
1916,53161.26953125
1917,254469.828125
1918,130113.7109375
1919,151063.578125
1920,167764.640625
1921,385070.3125
1922,308659.40625
1923,209851.640625
1924,218816.5625
1925,234044.59375
1926,365399.0625
1927,130599.171875
1928,152691.0
1929,113868.375
1930,127976.9453125
1931,130599.171875
1932,147331.046875
1933,151063.578125
1934,175039.890625
1935,175039.890625
1936,177475.671875
1937,178537.359375
1938,175039.890625
1939,289130.5625
1940,212070.734375
1941,178537.359375
1942,186379.828125
1943,212070.734375
1944,354437.71875
1945,339002.15625
1946,168495.3125
1947,293968.40625
1948,175039.890625
1949,233282.921875
1950,168495.3125
1951,254469.828125
1952,237705.546875
1953,167764.640625
1954,206949.0
1955,151063.578125
1956,285528.625
1957,168495.3125
1958,279134.9375
1959,152691.0
1960,113868.375
1961,130599.171875
1962,94288.0859375
1963,94288.0859375
1964,113794.875
1965,161985.65625
1966,152691.0
1967,284759.59375
1968,389836.125
1969,385070.3125
1970,436490.0
1971,436490.0
1972,365399.0625
1973,284759.59375
1974,336331.3125
1975,436490.0
1976,274546.1875
1977,339002.15625
1978,365399.0625
1979,339002.15625
1980,198451.75
1981,336331.3125
1982,219410.015625
1983,219410.015625
1984,185271.5
1985,207539.5625
1986,216912.765625
1987,185271.5
1988,178537.359375
1989,192856.296875
1990,221335.734375
1991,207414.515625
1992,200783.578125
1993,175039.890625
1994,224644.65625
1995,186379.828125
1996,274546.1875
1997,339002.15625
1998,331050.03125
1999,274546.1875
2000,308659.40625
2001,274546.1875
2002,234044.59375
2003,274546.1875
2004,254469.828125
2005,237705.546875
2006,216912.765625
2007,284759.59375
2008,192856.296875
2009,186379.828125
2010,192856.296875
2011,152691.0
2012,177475.671875
2013,175039.890625
2014,186379.828125
2015,192856.296875
2016,186379.828125
2017,198451.75
2018,129524.3984375
2019,125766.671875
2020,114908.3125
2021,114908.3125
2022,176087.0
2023,152691.0
2024,220127.640625
2025,308659.40625
2026,186379.828125
2027,163008.296875
2028,175039.890625
2029,177475.671875
2030,284759.59375
2031,220127.640625
2032,256148.875
2033,264107.84375
2034,175039.890625
2035,207414.515625
2036,218103.203125
2037,218103.203125
2038,284759.59375
2039,202527.265625
2040,333231.84375
2041,246961.65625
2042,216912.765625
2043,168495.3125
2044,178537.359375
2045,219410.015625
2046,167764.640625
2047,151063.578125
2048,130599.171875
2049,152691.0
2050,177475.671875
2051,112479.640625
2052,147331.046875
2053,143884.375
2054,88931.46875
2055,162996.953125
2056,130599.171875
2057,130007.6640625
2058,176087.0
2059,143884.375
2060,151063.578125
2061,161985.65625
2062,140678.953125
2063,113278.0703125
2064,147331.046875
2065,130599.171875
2066,161985.65625
2067,130007.6640625
2068,152691.0
2069,88931.46875
2070,109367.859375
2071,88931.46875
2072,140678.953125
2073,135938.484375
2074,162488.96875
2075,143884.375
2076,114312.625
2077,147331.046875
2078,130007.6640625
2079,143884.375
2080,130599.171875
2081,133574.921875
2082,151063.578125
2083,147331.046875
2084,113868.375
2085,140678.953125
2086,114312.625
2087,126721.1640625
2088,113794.875
2089,93063.0390625
2090,130599.171875
2091,112113.6953125
2092,126721.1640625
2093,143884.375
2094,130113.7109375
2095,147331.046875
2096,93063.0390625
2097,93856.5625
2098,140678.953125
2099,53161.26953125
2100,96312.2109375
2101,130599.171875
2102,132910.078125
2103,93063.0390625
2104,144048.84375
2105,126147.21875
2106,88931.46875
2107,195974.4375
2108,113274.078125
2109,111600.59375
2110,112113.6953125
2111,157146.4375
2112,130599.171875
2113,112483.609375
2114,113510.8984375
2115,147331.046875
2116,113794.875
2117,130599.171875
2118,113278.0703125
2119,111327.3984375
2120,97266.828125
2121,93856.5625
2122,94362.484375
2123,89682.40625
2124,169503.265625
2125,144048.84375
2126,161985.65625
2127,144048.84375
2128,140678.953125
2129,100391.453125
2130,130599.171875
2131,162488.96875
2132,114312.625
2133,114312.625
2134,113794.875
2135,88931.46875
2136,88931.46875
2137,129524.3984375
2138,143884.375
2139,147331.046875
2140,130599.171875
2141,130113.7109375
2142,135109.765625
2143,145277.8125
2144,130599.171875
2145,129524.3984375
2146,145277.8125
2147,167764.640625
2148,133574.921875
2149,135938.484375
2150,217622.21875
2151,113278.0703125
2152,132308.109375
2153,152007.984375
2154,110817.890625
2155,114312.625
2156,220127.640625
2157,220127.640625
2158,225877.546875
2159,218103.203125
2160,175039.890625
2161,254469.828125
2162,333678.96875
2163,308659.40625
2164,237705.546875
2165,186379.828125
2166,143884.375
2167,207414.515625
2168,198451.75
2169,192856.296875
2170,216912.765625
2171,151063.578125
2172,151063.578125
2173,162996.953125
2174,237705.546875
2175,284759.59375
2176,284759.59375
2177,237705.546875
2178,220614.171875
2179,147331.046875
2180,206833.984375
2181,198451.75
2182,221335.734375
2183,197777.0625
2184,113868.375
2185,113794.875
2186,139427.1875
2187,132910.078125
2188,143884.375
2189,185151.75
2190,94362.484375
2191,94362.484375
2192,93063.0390625
2193,94288.0859375
2194,93856.5625
2195,108867.3125
2196,108213.125
2197,112765.015625
2198,152691.0
2199,157393.015625
2200,147331.046875
2201,151063.578125
2202,192184.140625
2203,168768.21875
2204,173664.640625
2205,147331.046875
2206,147331.046875
2207,193914.71875
2208,225877.546875
2209,178537.359375
2210,133078.390625
2211,108710.65625
2212,94796.3359375
2213,99931.9921875
2214,130599.171875
2215,88931.46875
2216,142041.34375
2217,54575.74609375
2218,93856.5625
2219,88931.46875
2220,88931.46875
2221,289130.5625
2222,237705.546875
2223,274546.1875
2224,216912.765625
2225,144048.84375
2226,158375.640625
2227,198451.75
2228,274546.1875
2229,225877.546875
2230,168495.3125
2231,216912.765625
2232,192856.296875
2233,177475.671875
2234,237705.546875
2235,217622.21875
2236,284759.59375
2237,336331.3125
2238,186379.828125
2239,129524.3984375
2240,162488.96875
2241,143884.375
2242,125766.671875
2243,129524.3984375
2244,88931.46875
2245,88931.46875
2246,147331.046875
2247,93856.5625
2248,126147.21875
2249,126721.1640625
2250,130599.171875
2251,126721.1640625
2252,162488.96875
2253,167764.640625
2254,177475.671875
2255,186379.828125
2256,186379.828125
2257,202784.515625
2258,182541.140625
2259,178537.359375
2260,161985.65625
2261,186379.828125
2262,212070.734375
2263,354437.71875
2264,408130.40625
2265,167764.640625
2266,289130.5625
2267,335335.59375
2268,385070.3125
2269,167764.640625
2270,177475.671875
2271,232767.140625
2272,216912.765625
2273,167764.640625
2274,167764.640625
2275,162996.953125
2276,175039.890625
2277,178537.359375
2278,151063.578125
2279,130113.7109375
2280,112248.921875
2281,168495.3125
2282,168495.3125
2283,94288.0859375
2284,113278.0703125
2285,151063.578125
2286,129524.3984375
2287,336331.3125
2288,289130.5625
2289,339002.15625
2290,436490.0
2291,336331.3125
2292,385070.3125
2293,436490.0
2294,401116.46875
2295,436490.0
2296,289130.5625
2297,308659.40625
2298,336331.3125
2299,378974.5625
2300,317472.6875
2301,284759.59375
2302,237705.546875
2303,284759.59375
2304,274546.1875
2305,176087.0
2306,176087.0
2307,186379.828125
2308,246961.65625
2309,284759.59375
2310,219410.015625
2311,192856.296875
2312,177475.671875
2313,177686.1875
2314,175039.890625
2315,175039.890625
2316,192856.296875
2317,177475.671875
2318,177475.671875
2319,177475.671875
2320,186379.828125
2321,237705.546875
2322,186379.828125
2323,173670.921875
2324,173670.921875
2325,216912.765625
2326,173670.921875
2327,216912.765625
2328,221335.734375
2329,183633.109375
2330,178537.359375
2331,336331.3125
2332,385070.3125
2333,308659.40625
2334,274546.1875
2335,284759.59375
2336,308659.40625
2337,207414.515625
2338,246961.65625
2339,237705.546875
2340,339002.15625
2341,224644.65625
2342,237705.546875
2343,217622.21875
2344,237705.546875
2345,274546.1875
2346,216912.765625
2347,198451.75
2348,225877.546875
2349,177475.671875
2350,284759.59375
2351,254469.828125
2352,274546.1875
2353,232767.140625
2354,140678.953125
2355,163008.296875
2356,151063.578125
2357,200783.578125
2358,192856.296875
2359,145277.8125
2360,126147.21875
2361,140678.953125
2362,281137.03125
2363,130113.7109375
2364,151063.578125
2365,216912.765625
2366,198451.75
2367,237705.546875
2368,207414.515625
2369,237705.546875
2370,177475.671875
2371,182541.140625
2372,198451.75
2373,284759.59375
2374,289130.5625
2375,237705.546875
2376,289130.5625
2377,296302.84375
2378,155471.53125
2379,195974.4375
2380,151063.578125
2381,162996.953125
2382,192856.296875
2383,220127.640625
2384,234563.21875
2385,157393.015625
2386,146501.453125
2387,132910.078125
2388,112113.6953125
2389,138817.015625
2390,143884.375
2391,130599.171875
2392,126147.21875
2393,161985.65625
2394,147331.046875
2395,162996.953125
2396,147331.046875
2397,169503.265625
2398,114386.453125
2399,58858.80859375
2400,53161.26953125
2401,110817.890625
2402,140678.953125
2403,152691.0
2404,145277.8125
2405,155471.53125
2406,130599.171875
2407,130007.6640625
2408,147331.046875
2409,140678.953125
2410,161985.65625
2411,126147.21875
2412,146501.453125
2413,143884.375
2414,130599.171875
2415,151063.578125
2416,133574.921875
2417,130599.171875
2418,130113.7109375
2419,140041.796875
2420,126147.21875
2421,130599.171875
2422,113274.078125
2423,110817.890625
2424,147331.046875
2425,178537.359375
2426,112113.6953125
2427,132910.078125
2428,161985.65625
2429,126147.21875
2430,130599.171875
2431,130599.171875
2432,132910.078125
2433,143884.375
2434,145277.8125
2435,147331.046875
2436,108213.125
2437,125766.671875
2438,126147.21875
2439,113794.875
2440,126721.1640625
2441,96312.2109375
2442,108710.65625
2443,114312.625
2444,114312.625
2445,94362.484375
2446,112623.796875
2447,167764.640625
2448,130599.171875
2449,114312.625
2450,152691.0
2451,113278.0703125
2452,162996.953125
2453,89682.40625
2454,96821.671875
2455,99931.9921875
2456,126147.21875
2457,113794.875
2458,111512.9296875
2459,108213.125
2460,138817.015625
2461,112765.015625
2462,129524.3984375
2463,126721.1640625
2464,144048.84375
2465,133574.921875
2466,114312.625
2467,143884.375
2468,102940.7890625
2469,111327.3984375
2470,162488.96875
2471,173664.640625
2472,161985.65625
2473,112113.6953125
2474,112113.6953125
2475,169503.265625
2476,130113.7109375
2477,129524.3984375
2478,157393.015625
2479,126147.21875
2480,135724.484375
2481,130007.6640625
2482,129524.3984375
2483,125766.671875
2484,130007.6640625
2485,126147.21875
2486,142041.34375
2487,167764.640625
2488,143884.375
2489,147331.046875
2490,140041.796875
2491,89682.40625
2492,183633.109375
2493,129608.546875
2494,147331.046875
2495,96312.2109375
2496,220127.640625
2497,147331.046875
2498,114908.3125
2499,89682.40625
2500,126147.21875
2501,113794.875
2502,130599.171875
2503,112113.6953125
2504,186379.828125
2505,216912.765625
2506,274546.1875
2507,297363.8125
2508,274546.1875
2509,221335.734375
2510,237705.546875
2511,186379.828125
2512,207539.5625
2513,216912.765625
2514,218103.203125
2515,147331.046875
2516,168495.3125
2517,130599.171875
2518,144048.84375
2519,216912.765625
2520,197777.0625
2521,192856.296875
2522,216912.765625
2523,135724.484375
2524,151063.578125
2525,147331.046875
2526,147331.046875
2527,130113.7109375
2528,132910.078125
2529,135724.484375
2530,126721.1640625
2531,225141.171875
2532,220614.171875
2533,200783.578125
2534,237705.546875
2535,289130.5625
2536,221335.734375
2537,207539.5625
2538,182541.140625
2539,185271.5
2540,185271.5
2541,185271.5
2542,175039.890625
2543,113794.875
2544,113868.375
2545,126338.890625
2546,140678.953125
2547,130599.171875
2548,142041.34375
2549,151063.578125
2550,273651.15625
2551,142604.078125
2552,111600.59375
2553,93856.5625
2554,112248.921875
2555,94796.3359375
2556,96312.2109375
2557,110817.890625
2558,161985.65625
2559,157146.4375
2560,151063.578125
2561,145277.8125
2562,157393.015625
2563,161985.65625
2564,197777.0625
2565,130007.6640625
2566,162996.953125
2567,151063.578125
2568,178537.359375
2569,192856.296875
2570,133078.390625
2571,207539.5625
2572,162488.96875
2573,224644.65625
2574,246961.65625
2575,114386.453125
2576,130007.6640625
2577,151630.09375
2578,96312.2109375
2579,54575.74609375
2580,129524.3984375
2581,112113.6953125
2582,109367.859375
2583,246961.65625
2584,161985.65625
2585,168495.3125
2586,185271.5
2587,178537.359375
2588,143884.375
2589,143884.375
2590,221335.734375
2591,207414.515625
2592,237705.546875
2593,254469.828125
2594,186379.828125
2595,216912.765625
2596,297363.8125
2597,192856.296875
2598,281212.125
2599,331050.03125
2600,126721.1640625
2601,143884.375
2602,88931.46875
2603,88931.46875
2604,88931.46875
2605,88931.46875
2606,143884.375
2607,162488.96875
2608,162996.953125
2609,151063.578125
2610,111600.59375
2611,147331.046875
2612,151063.578125
2613,126147.21875
2614,126147.21875
2615,151063.578125
2616,138817.015625
2617,152691.0
2618,164385.53125
2619,212070.734375
2620,175039.890625
2621,178537.359375
2622,186379.828125
2623,246961.65625
2624,263936.34375
2625,297363.8125
2626,167764.640625
2627,192856.296875
2628,436490.0
2629,436490.0
2630,336331.3125
2631,436490.0
2632,436490.0
2633,289130.5625
2634,385070.3125
2635,151063.578125
2636,192856.296875
2637,162488.96875
2638,237705.546875
2639,186379.828125
2640,157393.015625
2641,113868.375
2642,177475.671875
2643,113510.8984375
2644,133574.921875
2645,94288.0859375
2646,94288.0859375
2647,94288.0859375
2648,151063.578125
2649,143884.375
2650,151063.578125
2651,161985.65625
2652,389836.125
2653,274546.1875
2654,285528.625
2655,339002.15625
2656,308659.40625
2657,297363.8125
2658,289130.5625
2659,331050.03125
2660,336331.3125
2661,308659.40625
2662,336331.3125
2663,284759.59375
2664,284759.59375
2665,331050.03125
2666,289130.5625
2667,175039.890625
2668,185271.5
2669,182541.140625
2670,284759.59375
2671,185271.5
2672,186379.828125
2673,198451.75
2674,200783.578125
2675,175039.890625
2676,192856.296875
2677,186379.828125
2678,246961.65625
2679,284759.59375
2680,289524.28125
2681,408130.40625
2682,308659.40625
2683,448587.40625
2684,308659.40625
2685,341298.21875
2686,246961.65625
2687,284759.59375
2688,237705.546875
2689,216912.765625
2690,408130.40625
2691,198451.75
2692,147331.046875
2693,186379.828125
2694,151063.578125
2695,192856.296875
2696,187109.46875
2697,175039.890625
2698,186379.828125
2699,185271.5
2700,175039.890625
2701,167764.640625
2702,130599.171875
2703,143884.375
2704,139427.1875
2705,129524.3984375
2706,125766.671875
2707,130007.6640625
2708,130007.6640625
2709,111600.59375
2710,126147.21875
2711,289130.5625
2712,365399.0625
2713,175039.890625
2714,168495.3125
2715,182541.140625
2716,162996.953125
2717,185271.5
2718,242095.390625
2719,161985.65625
2720,162996.953125
2721,145277.8125
2722,152691.0
2723,143884.375
2724,126147.21875
2725,135724.484375
2726,140678.953125
2727,161985.65625
2728,157146.4375
2729,151063.578125
2730,145277.8125
2731,113794.875
2732,126147.21875
2733,152691.0
2734,147331.046875
2735,139427.1875
2736,142604.078125
2737,126147.21875
2738,152691.0
2739,157146.4375
2740,145277.8125
2741,135724.484375
2742,155471.53125
2743,143884.375
2744,143884.375
2745,143884.375
2746,130007.6640625
2747,157146.4375
2748,133078.390625
2749,130007.6640625
2750,135724.484375
2751,113868.375
2752,183717.203125
2753,147331.046875
2754,167764.640625
2755,142604.078125
2756,88931.46875
2757,88931.46875
2758,88931.46875
2759,147331.046875
2760,126721.1640625
2761,143884.375
2762,145277.8125
2763,162488.96875
2764,158375.640625
2765,217622.21875
2766,135724.484375
2767,93063.0390625
2768,147331.046875
2769,140678.953125
2770,155471.53125
2771,125766.671875
2772,129524.3984375
2773,130599.171875
2774,140678.953125
2775,127610.8359375
2776,143884.375
2777,147331.046875
2778,113278.0703125
2779,112623.796875
2780,112996.7890625
2781,102469.6640625
2782,89682.40625
2783,96312.2109375
2784,126147.21875
2785,151063.578125
2786,54575.74609375
2787,113510.8984375
2788,84282.328125
2789,186379.828125
2790,101430.5078125
2791,126147.21875
2792,84282.328125
2793,140678.953125
2794,93856.5625
2795,113278.0703125
2796,102469.6640625
2797,167764.640625
2798,111600.59375
2799,96755.0234375
2800,89682.40625
2801,109367.859375
2802,135724.484375
2803,167764.640625
2804,130007.6640625
2805,89682.40625
2806,113794.875
2807,152691.0
2808,140678.953125
2809,129524.3984375
2810,132308.109375
2811,152691.0
2812,143884.375
2813,162996.953125
2814,157882.046875
2815,110817.890625
2816,245202.71875
2817,143884.375
2818,129524.3984375
2819,185271.5
2820,126338.890625
2821,111327.3984375
2822,152691.0
2823,217622.21875
2824,151063.578125
2825,129412.65625
2826,126147.21875
2827,135724.484375
2828,217622.21875
2829,192856.296875
2830,234044.59375
2831,186379.828125
2832,216912.765625
2833,284759.59375
2834,216912.765625
2835,220127.640625
2836,192856.296875
2837,169503.265625
2838,151063.578125
2839,182541.140625
2840,186379.828125
2841,205167.234375
2842,212070.734375
2843,157146.4375
2844,162996.953125
2845,126721.1640625
2846,209851.640625
2847,186379.828125
2848,212070.734375
2849,216912.765625
2850,279134.9375
2851,234044.59375
2852,234044.59375
2853,221335.734375
2854,147331.046875
2855,192856.296875
2856,206949.0
2857,192856.296875
2858,187109.46875
2859,126721.1640625
2860,113868.375
2861,126147.21875
2862,173670.921875
2863,125766.671875
2864,221335.734375
2865,133574.921875
2866,163718.265625
2867,88931.46875
2868,126721.1640625
2869,126147.21875
2870,130599.171875
2871,111600.59375
2872,53161.26953125
2873,109367.859375
2874,132910.078125
2875,130599.171875
2876,152691.0
2877,140678.953125
2878,186379.828125
2879,135724.484375
2880,126338.890625
2881,162488.96875
2882,161985.65625
2883,186379.828125
2884,191709.46875
2885,169503.265625
2886,176087.0
2887,106711.2421875
2888,113278.0703125
2889,54575.74609375
2890,81110.28125
2891,147331.046875
2892,53161.26953125
2893,113274.078125
2894,53161.26953125
2895,284759.59375
2896,284759.59375
2897,167764.640625
2898,162996.953125
2899,234044.59375
2900,157146.4375
2901,196741.65625
2902,186379.828125
2903,297363.8125
2904,308659.40625
2905,110817.890625
2906,178537.359375
2907,109367.859375
2908,125766.671875
2909,157393.015625
2910,88209.1875
2911,88931.46875
2912,147331.046875
2913,88931.46875
2914,88931.46875
2915,88931.46875
2916,88931.46875
2917,151063.578125
2918,113210.6796875
2919,216912.765625
